"id_cust","recency","frequency","monetary"
"414325147",41,2,36364
"1394330793",5,3,28637
"904334247",90,1,1364
"1414342059",141,2,25000
"1414345232",134,3,68181
"754351410",61,9,18183
"384352245",37,3,26136
"374352379",14,2,41700
"1034352941",42,7,101136
"1194370351",119,2,45455
"1374375702",112,7,12729
"1134376085",13,11,112500
"904384027",90,2,36364
"184385255",18,1,22727
"404387125",40,1,1136
"1314413176",13,8,93182
"1494415344",3,57,1001130
"1394416139",139,1,1364
"394422270",39,2,2728
"1454427477",145,2,25000
"894432596",89,1,4545
"94440059",9,1,20850
"284440069",24,2,41700
"94440180",9,1,20850
"64440315",6,1,20850
"84440343",8,1,20850
"294440377",20,2,41700
"294440385",20,2,41700
"94440465",9,1,20850
"34440495",3,1,20850
"274440597",20,2,41700
"84440618",8,1,20850
"54440644",5,1,20850
"54440782",5,1,20850
"274440784",18,2,41700
"124440786",12,1,20850
"284440789",11,2,41700
"94440821",9,1,20850
"74440822",7,1,20850
"274440823",23,2,41700
"344440839",34,1,20850
"84440847",8,1,20850
"34440851",3,1,20850
"74440883",7,1,20850
"64440935",6,1,20850
"274440962",19,2,41700
"174440969",17,1,20850
"34441025",3,1,20850
"334441079",33,1,20850
"64441094",6,1,20850
"124441097",12,1,20850
"194441123",19,1,20850
"34442082",3,1,20500
"34442225",3,1,20500
"34442227",3,1,20500
"34442880",3,1,20850
"34443229",3,1,20850
"74443291",7,1,20850
"594447908",59,2,4546
"54449552",5,1,20500
"54449569",5,1,20500
"44449570",4,1,20500
"54449576",5,1,20500
"34449600",3,1,20500
"34449605",3,1,20500
"44449756",4,1,20500
"1394450172",139,2,2728
"404455376",17,3,4092
"1104455471",3,2,22727
"904463385",88,2,18182
"404483361",40,1,4545
"1354484607",112,2,5681
"1384485447",138,1,1364
"1314506777",131,2,31818
"904522453",41,2,10455
"904527937",90,1,9091
"614531171",61,1,1136
"394536813",39,1,4545
"1474538375",17,8,53410
"34542944",3,1,20500
"44543010",4,1,2273
"34544364",3,1,20500
"244545597",24,1,20850
"244545599",24,1,20850
"234545601",23,1,20850
"234545609",23,1,20850
"1104547042",34,5,49999
"314548671",31,1,20850
"324548672",32,1,20850
"334548693",33,1,20850
"234549590",23,1,20850
"1464577580",140,3,12500
"74583708",7,1,20850
"874589094",87,1,4545
"1174593087",39,3,19546
"1014605765",101,1,2273
"1364615513",40,2,45454
"1234641033",99,4,9092
"904641162",90,1,54545
"904654636",90,1,4545
"1234675929",123,2,34091
"174680104",17,1,20850
"164680214",16,1,20850
"214680527",21,1,20850
"354680855",35,1,20850
"214680902",21,1,20850
"214681376",21,1,20850
"344681399",23,2,41700
"284681556",23,2,41700
"114681565",11,1,20850
"334681667",33,1,20850
"204681714",20,1,20850
"334682304",33,1,20850
"234682558",23,1,20850
"114682559",11,1,20850
"124682587",12,1,20850
"184684324",18,1,20850
"414686844",41,1,1364
"1054703471",105,2,4546
"1374718749",137,1,1364
"884720272",88,1,9091
"34720436",3,4,6818
"1474724057",51,7,31820
"1274725317",127,1,4545
"414725868",41,2,2728
"414726091",41,2,2728
"554727254",55,1,9091
"1194727971",117,2,2728
"244731060",24,1,20850
"234731069",23,1,20850
"234731076",23,1,20850
"244731078",24,1,20850
"234731085",23,1,20850
"324731385",32,1,20850
"334731393",33,1,20850
"334731394",33,1,20850
"884733158",88,1,9091
"904734096",90,1,4545
"1254734318",125,1,2273
"414735235",41,1,1364
"74735767",7,1,20850
"504750546",7,4,7955
"1044754347",94,2,9090
"1184754892",117,2,2728
"414755642",41,1,4545
"1474765503",147,1,2273
"74768922",7,1,20850
"274769158",20,2,41700
"274769162",18,2,41700
"384769232",38,1,20850
"274769236",24,2,41700
"54769261",5,1,20850
"294769286",20,2,41700
"294769308",20,2,41700
"34769309",3,1,20850
"54769334",5,1,20850
"74769407",7,1,20850
"1444773620",98,6,27274
"574773663",57,2,20455
"904776012",90,1,9091
"334777072",33,1,20850
"294777075",29,1,20850
"314777105",31,1,20850
"234777143",23,1,20850
"234777147",23,1,20850
"244777152",24,1,20850
"244777154",24,1,20850
"324777474",32,1,20850
"34780623",3,1,20850
"94780740",9,1,20850
"274780771",19,2,41700
"274780988",19,2,41700
"74781015",7,1,20850
"94781026",9,1,20850
"274781266",20,2,41700
"114781326",11,1,20850
"284781327",11,2,41700
"174781335",17,1,20850
"274781338",24,2,41700
"94781350",9,1,20850
"184781481",18,1,20850
"74781499",7,1,20850
"304781688",18,2,41700
"34781901",3,1,20850
"74784301",7,1,20850
"284784484",24,2,41700
"164785003",16,1,20850
"344785050",34,1,20850
"34785055",3,1,20850
"304785059",18,2,41700
"94785079",9,1,20850
"124785086",12,1,20850
"124785346",12,1,20850
"64785478",6,1,20850
"174785484",17,1,20850
"124785534",12,1,20850
"114785594",11,1,20850
"54785810",5,1,20850
"64785893",6,1,20850
"34785930",3,1,20850
"284786413",28,1,20850
"294786467",20,2,41700
"294786471",20,2,41700
"184786756",18,1,20850
"294786784",20,2,41700
"74786805",7,1,20850
"194786945",19,1,20850
"94787720",9,1,20850
"94787780",9,1,20850
"284788334",16,2,41700
"274788412",19,2,41700
"284788486",28,1,20850
"84788569",8,1,20850
"64788670",6,1,20850
"274788683",24,2,41700
"694798883",69,1,22727
"774800321",23,3,13637
"904801058",90,1,4545
"1154802017",115,2,2728
"1004803645",40,2,2728
"234806319",23,1,20850
"324806326",32,1,20850
"324806394",32,1,20850
"234806401",23,1,20850
"244806402",24,1,20850
"334806403",33,1,20850
"234806486",23,1,20850
"1414810192",141,1,2273
"234810519",23,1,20850
"244810828",24,1,20850
"244810878",24,1,20850
"54815070",5,1,20850
"124815753",12,1,20850
"274815754",25,2,41700
"74815798",7,1,20850
"204815943",20,1,20850
"54816358",5,1,20850
"94816359",9,1,20850
"274816369",27,1,20850
"94816781",9,1,20850
"294816842",29,1,20850
"324816954",32,1,20850
"334817051",33,1,20850
"184817854",18,1,20850
"274817880",27,1,20850
"54817995",5,1,20850
"84818061",8,1,20850
"324818233",32,1,20850
"344818241",34,1,20850
"74820512",7,1,20850
"364820513",36,1,20850
"84820531",8,1,20850
"144820551",14,1,20850
"84820556",8,1,20850
"34820673",3,1,20850
"284821072",16,2,41700
"74821531",7,1,20850
"374821787",37,1,20850
"34827301",3,1,20500
"34827314",3,1,20500
"324828318",32,1,20850
"324828320",32,1,20850
"324828337",32,1,20850
"324828344",32,1,20850
"54828419",5,1,20850
"1394830153",139,1,1364
"884834432",88,1,4545
"524837145",32,5,37500
"894838338",89,1,4545
"324849072",32,1,20850
"324849074",32,1,20850
"34849115",3,1,20500
"54849230",5,1,20500
"54849232",5,1,20500
"34849379",3,1,20850
"34849570",3,1,20500
"324849594",32,1,20850
"374850526",37,3,5682
"404853878",40,1,1364
"1134856394",113,1,4545
"1414858326",141,2,2728
"54859640",5,3,24999
"1174863487",75,6,46819
"1204881780",120,1,2273
"74888108",7,1,22727
"594889070",59,2,4546
"894903423",71,3,18181
"1124912900",7,2,34091
"1314932135",9,21,430681
"1364933743",5,6,61819
"894935426",89,1,1364
"904939101",90,2,36364
"1464940669",146,2,4546
"1434941449",39,12,54547
"1504945020",40,5,31819
"904945684",90,1,9091
"1184951172",118,1,1364
"194957443",19,1,20850
"164957574",16,1,20850
"144957650",14,1,20850
"644959283",63,4,17046
"1124964630",63,5,38637
"364965660",20,2,41700
"364966335",36,1,20850
"1254968876",125,1,9091
"1454973045",110,5,9091
"1174973927",14,3,13864
"1174975883",116,3,4092
"1474976388",147,1,2273
"1254976786",81,6,27274
"404977306",40,4,15909
"1184979241",90,2,5909
"894990696",89,2,2728
"1074991248",107,1,2273
"834998015",83,1,1364
"1165138105",112,2,2728
"1495138395",141,8,59092
"135139405",13,1,1136
"1125143614",112,2,2728
"155161939",15,1,20850
"85161942",8,1,20850
"85161977",8,1,20850
"165161994",16,1,20850
"55163736",5,2,20909
"335164127",16,2,41700
"135164219",13,2,31580
"155164291",15,1,20850
"165164338",16,1,20850
"125164390",12,1,20850
"175164423",17,1,20850
"1185170835",118,1,1364
"1145178476",6,5,49090
"895178808",41,2,63636
"765180690",76,2,18182
"395184315",39,1,4545
"575195282",57,1,2273
"1395202128",139,2,2728
"905219151",90,1,9091
"1055219434",101,3,54545
"1105241667",110,1,4545
"1145244722",114,1,1364
"725244735",72,1,1364
"1065271524",106,1,1364
"1025292198",102,3,6819
"575295387",57,1,4545
"975307405",82,2,18182
"1375308283",136,2,4546
"915308368",91,1,1136
"1175309113",96,3,38637
"55309510",5,2,4546
"1505313523",87,8,57955
"1375325198",117,3,4092
"415355843",41,1,1364
"205370086",20,1,2273
"615372308",61,2,4546
"895378267",89,2,18182
"635380161",48,2,11364
"955380209",95,1,9091
"905392365",90,2,36364
"845398831",84,1,113636
"1295411361",129,2,2728
"305415292",5,2,22727
"1455416068",14,12,107955
"835424404",83,1,1364
"405430547",14,5,72727
"315435713",22,2,41700
"295436575",21,2,41700
"295436580",21,2,41700
"275436637",15,2,41700
"275436656",14,2,41700
"275436668",14,2,41700
"875444293",87,1,4545
"875453242",87,2,2728
"1185453797",118,1,1364
"305454055",21,2,41700
"275454061",15,2,41700
"105454206",10,1,20850
"285454219",15,2,41700
"285454229",21,2,41700
"355455028",11,8,45455
"115455080",11,1,22727
"315459378",21,2,41700
"415481521",41,1,1364
"105482174",10,2,25000
"1495489699",34,5,25001
"325491716",32,1,20850
"325492203",32,1,20850
"325492329",32,1,20850
"1215493489",121,2,4546
"1435495366",143,1,9091
"325496744",32,1,20850
"915547088",91,1,22727
"1395550009",139,3,4092
"35562000",3,1,11364
"315562729",22,2,41700
"1175563487",113,4,72728
"1185565868",118,1,9091
"1455565880",145,1,1136
"1435565882",4,7,18409
"295565999",21,2,41700
"295566023",21,2,41700
"275566326",14,2,41700
"105566426",10,1,20850
"285566460",16,2,41700
"825567235",82,1,22727
"65568346",5,3,14773
"1455569018",145,2,25000
"505587757",50,2,4546
"1365593592",98,4,16364
"975701631",97,1,11364
"1175703707",117,1,1364
"965703914",96,1,1364
"505710910",50,1,22727
"1365711827",25,16,83411
"625713471",62,1,11364
"1395720323",122,3,35227
"285724265",15,2,41700
"105724308",10,1,20850
"275724386",14,2,41700
"295724559",21,2,41700
"295724621",21,2,41700
"305726413",21,2,41700
"1195727373",118,4,5456
"1475729621",147,1,2273
"235729742",23,1,11364
"1085751130",107,5,20456
"1485753216",148,3,6819
"1385756859",65,11,50228
"1235758709",123,1,1364
"985758744",98,1,1136
"1075774411",107,1,22727
"175782883",17,1,11364
"835790248",83,1,1364
"1465909763",146,4,14773
"145912600",14,1,20850
"905916122",90,2,45455
"1475918206",35,21,101139
"945920810",94,2,4546
"1225940178",95,3,27273
"1365947718",42,5,19091
"775950278",77,1,9091
"855951440",85,2,2728
"1435955393",143,5,10228
"1175958040",117,1,1136
"645960324",5,18,143182
"415965235",41,1,9091
"95965310",5,4,50000
"1495965343",28,11,24999
"1395968012",139,1,2273
"55971354",3,2,13637
"285974967",15,2,41700
"105975226",10,1,20850
"275975307",14,2,41700
"295975822",21,2,41700
"295975842",21,2,41700
"315979711",22,2,41700
"1445985539",62,9,50001
"1295987354",34,11,55684
"285991511",15,2,41700
"105991766",10,1,20850
"275991918",14,3,42310
"295992893",21,2,41700
"295993027",21,2,41700
"1205993471",37,7,20455
"315994150",22,2,41700
"1365997664",118,3,11363
"905997843",90,2,36364
"1136001496",40,6,30910
"276001629",27,2,20455
"1496007267",149,3,6819
"1396007869",139,2,3409
"1176045514",117,4,7046
"906049179",90,1,18182
"326051177",7,14,69319
"326051596",32,1,20850
"326051850",32,1,20850
"326052375",32,1,20850
"386054943",37,2,2500
"386054943",37,2,2500
"646088309",64,1,2273
"1076115005",107,1,1364
"1306124405",115,5,26137
"1396150516",39,7,32729
"616166420",61,1,22727
"966167530",96,1,9091
"1046171387",104,1,1364
"256195951",25,1,1364
"596221544",59,2,4546
"1386242201",41,2,5909
"1396248673",139,1,1136
"1376256915",137,1,2273
"1486260898",146,2,10227
"1396261419",139,2,3409
"1506298999",150,2,2728
"1116318365",111,1,1136
"1476332388",6,10,60229
"416362106",38,2,2728
"1126363770",102,2,13637
"946369172",94,3,19318
"276392637",24,2,41700
"1396392661",139,1,4545
"306393017",24,2,41700
"46393275",4,1,20850
"386393305",12,2,41700
"56396079",5,1,20850
"906501979",88,2,13636
"1446581933",139,2,24091
"1166757196",116,1,1364
"646760482",64,1,9091
"886761564",88,1,9091
"896763409",39,7,9548
"1116764712",90,13,121593
"326766065",32,1,20850
"326768341",32,1,20850
"1106769041",110,2,34091
"1486770869",34,12,73865
"1056772618",38,7,59089
"1416776245",103,3,14773
"1156901769",115,1,22727
"1146909688",114,1,18182
"56955094",5,1,9091
"876964110",87,1,9091
"1186971412",118,1,1364
"486971606",35,2,13637
"226972300",22,2,4546
"966974429",96,1,9091
"1506992139",14,47,1069313
"1117001891",111,1,4545
"1477017837",6,16,226136
"907035943",90,1,4545
"1157051306",115,1,1364
"407053575",40,1,1364
"1497080562",149,1,9091
"1477083876",89,13,141138
"1177101519",97,6,10227
"1197103380",119,1,1364
"307104497",21,2,41700
"287104511",15,2,41700
"277104515",14,2,41700
"277104523",15,3,42310
"297104549",21,2,41700
"897113811",89,1,9091
"67114672",6,1,11364
"1097117006",109,1,4545
"1427123713",142,1,1136
"287125701",28,2,31818
"1397126217",139,1,9091
"387127933",38,4,13183
"77138477",7,1,11364
"1447150104",144,1,2273
"1147158636",114,1,1364
"1477175205",95,5,35454
"1117198205",37,3,40909
"1487276728",8,12,56818
"1177278827",20,4,8637
"1367281727",136,1,2273
"1297291638",129,2,13636
"1227293338",89,8,10912
"1167302750",116,1,4545
"847308634",84,3,4092
"417330877",7,3,5682
"57344362",5,1,11364
"1157363912",97,2,5909
"1467373350",6,13,88865
"1467373350",6,13,88865
"327379327",32,1,20850
"287380790",20,3,62550
"287380827",20,2,41700
"277380830",18,2,41700
"277380833",27,1,20850
"977395982",97,2,31818
"117411870",11,1,20850
"417415820",41,2,2728
"1047417325",104,1,11364
"1427420818",141,4,7955
"907421685",90,1,2273
"1387455717",138,1,1364
"1487502721",148,2,13637
"1477511061",14,33,212503
"1487523466",33,6,26137
"357533679",35,1,20850
"347533862",34,1,20850
"327535163",32,1,20850
"287536648",19,2,41700
"277537430",27,1,20850
"907547477",13,4,56818
"987547921",98,1,11364
"107550663",10,3,27273
"1497551093",142,2,13637
"1007551138",79,3,40909
"1337552719",40,5,38864
"187559493",18,1,9091
"1187574719",118,1,1364
"1147575510",89,3,37728
"77576080",7,2,4546
"57576478",4,2,45454
"77576596",7,1,2273
"367578182",3,3,49500
"1397595279",39,4,5456
"1377608670",137,2,2728
"407616183",9,2,13637
"397617953",39,1,1364
"577618912",52,5,10228
"907626536",90,1,9091
"1427640585",142,1,11364
"1387646961",119,4,5456
"417649035",41,1,1364
"77657785",7,1,9091
"1437691351",142,3,27273
"1467699815",80,2,11364
"1087704200",96,2,31818
"907729695",90,4,5456
"977746685",96,2,45454
"1127748558",112,1,18182
"1037752721",103,1,4545
"507762375",9,4,9092
"1407763019",6,15,77275
"907763526",90,1,9091
"87765038",8,3,6819
"1497771156",117,3,4092
"327777083",32,1,22727
"1007788611",100,1,2273
"1187791356",90,3,68181
"907792622",90,1,9091
"1397800400",139,1,9091
"1467842636",111,5,18182
"987846759",15,3,62550
"1187852237",118,1,4545
"537861017",4,2,18182
"987875996",24,2,2272
"417877617",41,2,13637
"947938849",94,1,1136
"1317991114",131,3,136364
"347991952",34,1,20850
"1477992364",147,1,22727
"1147994836",113,2,18182
"59011342",3,2,13637
"69024709",6,2,2728
"1039031138",41,4,5456
"1389031457",136,2,9090
"889032617",41,4,8637
"39032768",3,1,11364
"1179033999",117,1,1364
"49042611",4,1,1136
"1189043066",118,1,1136
"1049050188",104,2,4546
"1179058320",117,1,1364
"619058743",61,1,1136
"329062203",32,1,20850
"369062738",25,2,41700
"209064545",20,1,20850
"139064560",13,1,20850
"169064566",16,1,20850
"369065369",25,2,41700
"379065371",25,2,41700
"1119067811",111,3,6819
"69085984",5,3,27273
"1139089273",5,15,45005
"419090563",40,3,27273
"509092426",7,6,11364
"89113497",8,1,9091
"139114203",11,2,25000
"379116349",25,2,41700
"379116351",25,2,41700
"179117495",17,1,9091
"799117499",7,4,6818
"849117943",6,11,21592
"349133173",14,3,4545
"909137590",90,1,9091
"779140208",77,3,5682
"1199144178",119,1,1364
"419151650",41,1,1364
"879160784",87,2,10455
"419161797",41,1,1364
"349162465",34,1,20850
"849162941",32,12,84092
"619169126",13,46,422730
"1259170239",122,4,27272
"1509175622",111,3,54545
"589192769",58,1,2273
"1079198617",107,1,1364
"909199251",90,2,36364
"359210115",24,3,42310
"309210774",30,1,20850
"389212854",38,1,20850
"209212858",20,1,20850
"329212902",32,1,20850
"359212904",35,1,20850
"369213111",24,2,41700
"359213321",24,2,41700
"389214627",38,1,20850
"339219199",33,1,20850
"119226849",11,1,1136
"899227985",89,1,2273
"1109228084",53,5,37728
"399229000",39,1,1364
"1029229666",102,1,2273
"369240027",25,2,41700
"369240047",25,2,41700
"1199251869",119,1,1364
"39253226",3,1,1364
"119257028",11,1,20850
"179257689",17,1,20850
"189258627",18,1,20850
"189258808",18,1,20850
"369260211",36,1,20850
"39260412",3,1,20850
"359260418",35,1,20850
"119260424",11,1,20850
"109260433",10,1,20850
"319260447",20,2,41700
"749265115",6,8,35227
"119265185",11,1,1136
"79266366",7,1,20850
"139266443",13,1,20850
"139266444",13,1,20850
"139266458",13,1,20850
"179266904",17,1,20850
"179266905",17,1,20850
"179266906",17,1,20850
"179266924",17,1,20850
"179266927",17,1,20850
"179266928",17,1,20850
"209267203",20,1,20850
"79267207",7,1,20850
"149267350",14,1,20850
"149267361",14,1,20850
"149267363",14,1,20850
"179267396",17,1,20850
"179267397",17,1,20850
"419270421",41,1,27273
"339282451",33,1,4545
"1029288670",6,9,95454
"1169288818",116,1,1364
"1379289103",137,2,13637
"359312361",24,2,41700
"329313355",32,1,20850
"299313356",29,1,20850
"639333547",14,7,35228
"1189359124",19,8,10684
"989360139",98,1,2273
"219370355",21,1,20850
"209370379",20,1,20850
"209372985",20,1,20850
"309372998",30,1,20850
"359373173",24,2,41700
"359374005",35,1,20850
